"RouteID","StopID","EstimateTime","GoBack"
"16863","158776","822","2"
"16574","137540","-1","2"
"17680","185780","-3","3"
"17866","194072","-1","2"
"16294","114901","855","1"
"10325","21135","242","1"
"16931","201840","2155","2"
"17003","162743","4746","2"
"16958","161777","-1","2"
"17624","183832","3114","2"
"17510","178071","-1","2"
"5415","193689","1590","1"
"16542","156363","3652","0"
"16757","156143","1704","0"
"17518","178748","735","1"
"10149","170096","1250","1"
"17466","174999","205","0"
"17918","196397","-3","3"
"17294","173829","1666","0"
"16427","151148","134","2"
"16809","157783","-3","3"
"17532","179695","360","1"
"16635","175699","268","0"
"16902","160226","-4","2"
"16552","192799","2378","1"
"16775","157288","6784","2"
"16519","131759","4363","2"
"17548","180717","1264","0"
"16528","132815","212","0"
"16189","109981","3062","0"
"17680","188719","-1","2"
"17871","194806","-3","3"
"17700","187061","-1","2"
"16613","140763","1286","0"
"16629","141965","7363","2"
"16763","156711","-3","3"
"16691","152527","189","1"
"16583","192265","-1","2"
"16573","137395","2486","2"
"16834","158007","-1","2"
"17527","179274","-1","2"
"17706","187351","2776","2"
"16857","174069","-1","2"
"16643","142811","-1","2"
"17839","194399","-3","3"
"17720","188596","-3","3"
"16586","138649","1442","0"
"17465","194357","-3","3"
"16695","150383","975","0"
"17845","193137","60","1"
"16873","159230","-1","2"
"18014","200233","-3","3"
"17576","193259","327","0"
"16993","162515","6940","2"
"17945","199128","-1","2"
"16770","157062","-3","3"
"17553","180919","-3","3"
"16867","159000","1369","0"
"16865","158919","2295","2"
"10173","14931","70","0"
"17482","176592","4383","0"
"16628","141840","4136","2"
"16908","160413","-1","2"
"10329","14827","229","0"
"15224","195893","1508","1"
"16517","131598","40","1"
"16891","159871","2317","2"
"10195","34977","84","0"
"16485","128783","1311","0"
"16691","152537","619","1"
"16474","127974","2351","2"
"16633","163275","684","1"
"16859","174847","3809","0"
"16780","157439","5758","2"
"16467","127622","-3","3"
"17526","179238","1388","1"
"10173","14978","1646","0"
"17939","198143","-3","3"
"17548","180771","0","1"
"16538","133611","-1","2"
"16950","192026","-1","2"
"16591","139121","711","1"
"17835","192858","-3","3"
"17557","181128","987","1"
"16910","160562","-1","2"
"16527","132773","-1","2"
"16674","147945","643","1"
"16591","139130","109","1"
"17304","199069","-1","2"
"16499","129549","-1","2"
"10172","191735","1774","1"
"17937","197044","1468","0"
"16975","162209","-1","2"
"16865","158924","2524","2"
"16207","110914","332","1"
"17293","192273","1370","1"
"16752","156494","1941","2"
"16531","133079","-3","3"
"16659","147139","257","0"
"16595","139404","1072","2"
"16513","200397","2090","0"
"16818","157862","-3","3"
"16865","158926","2684","2"
"17716","188073","-1","2"
"16668","151131","232","1"
"17811","191791","-3","3"
"16774","157211","3119","2"
"16627","141781","-1","2"
"16764","156795","779","0"
"16717","152495","875","0"
"16113","16124","960","2"
"17525","179160","888","1"
"16215","111280","4055","2"
"17563","181298","-1","2"
"17425","173926","3631","2"
"16517","131591","604","1"
"16689","149734","111","1"
"17482","176581","3755","0"
"16692","150114","667","1"
"16972","162087","-1","2"
"17482","176513","160","0"
"10163","15830","654","0"
"18068","202911","6958","0"
"10148","191754","239","1"
"17812","191849","-1","2"
"16686","149485","1117","0"
"16668","151119","3276","2"
"16604","140122","324","0"
"17845","193160","498","0"
"16910","160560","-1","2"
"5415","14024","1051","0"
"16676","198176","3241","2"
"17937","197074","-1","2"
"17292","168718","1172","1"
"16571","137249","3048","0"
"16620","196547","-1","2"
"17716","188066","-1","2"
"10424","10357","-1","2"
"16685","149258","2583","2"
"17841","194425","-1","2"
"16527","132727","-1","2"
"16857","174090","-1","2"
"17977","199184","2236","2"
"16908","160404","-1","2"
"16565","188208","147","1"
"16975","162213","-1","2"
"15224","27916","6344","2"
"16513","130903","703","0"
"16775","187322","7446","2"
"17570","181563","619","1"
"16651","143466","-1","2"
"10492","59811","317","1"
"17990","199521","1755","2"
"16602","139964","6026","2"
"16461","126464","1642","2"
"10148","34021","1961","1"
"10753","38340","2971","1"
"16543","156298","-1","2"
"16591","139055","109","0"
"16954","161686","-3","3"
"10195","34969","637","0"
"16731","154267","1045","0"
"16695","150436","6712","0"
"16688","149569","318","1"
"17692","186471","-4","2"
"16672","147799","-1","2"
"16734","154440","2569","2"
"16859","174869","-1","2"
"16393","121993","402","0"
"16578","137954","1732","2"
"17519","178767","575","0"
"16820","157876","-1","2"
"16571","137298","8671","0"
"16588","138755","517","0"
"16461","126577","376","1"
"17513","182007","5718","2"
"16832","157988","-1","2"
"16672","147783","-1","2"
"16853","158477","-1","2"
"16851","158423","2431","0"
"17011","163032","5572","2"
"16499","129599","322","1"
"16479","128299","-1","2"
"16976","162219","5216","2"
"17003","162750","4954","2"
"16637","142853","-1","2"
"16461","126531","1025","0"
"16393","122074","1045","1"
"16970","161988","-1","2"
"16734","154497","6649","2"
"5416","14220","1370","1"
"16613","140760","1015","0"
"17516","178584","5608","2"
"16893","159952","153","0"
"16890","159863","1024","1"
"16810","157790","-3","3"
"16730","154076","-1","2"
"16560","134881","287","0"
"16612","185222","940","1"
"16948","161555","3129","2"
"16662","191447","1934","2"
"16859","174895","554","0"
"17501","177734","-1","2"
"16611","140621","571","0"
"16487","128897","-1","2"
"16893","159960","795","0"
"16557","134485","-1","2"
"10732","14439","419","1"
"16521","131816","-1","2"
"17016","163149","4545","2"
"17007","162882","2970","2"
"5416","14158","2794","0"
"16581","138114","560","0"
"16985","162361","6603","2"
"16631","142078","1104","0"
"16243","112409","1596","0"
"16485","128810","1414","1"
"16481","128456","536","1"
"17528","179426","1473","0"
"10453","36593","577","1"
"16739","155645","7253","2"
"16265","113435","983","1"
"15717","19584","408","1"
"5415","14013","652","0"
"16909","160530","2314","0"
"16576","137802","-1","2"
"16770","157040","3563","2"
"16579","198835","-3","3"
"16265","113418","448","0"
"16758","156218","-1","2"
"17524","179077","882","2"
"16535","133416","1519","2"
"10281","12717","113","1"
"17479","176279","3141","2"
"16693","150181","1091","1"
"16659","147186","305","0"
"16590","138965","4046","2"
"17719","188402","-3","3"
"10325","58945","-1","2"
"16763","156775","-3","3"
"17526","179223","0","1"
"16592","139203","1350","0"
"10196","35153","95","1"
"10784","38845","-1","2"
"16692","150056","1536","0"
"10453","36559","589","0"
"16995","197181","3148","2"
"16527","132735","-1","2"
"17942","197380","-1","2"
"16522","132208","1570","2"
"16688","197754","599","1"
"16536","133482","75","0"
"17911","196018","-1","2"
"16660","145843","-1","2"
"16966","161954","5914","2"
"16761","156617","4321","2"
"10161","34390","2076","0"
"17683","185867","2181","2"
"16735","194679","555","0"
"10164","16046","862","1"
"16863","158769","245","2"
"17718","188322","2610","2"
"15181","44683","1852","1"
"16613","140753","217","0"
"17680","185787","-1","2"
"10143","188769","398","0"
"16511","130784","1080","1"
"16670","147717","896","0"
"10161","34417","1045","1"
"16774","157259","2750","0"
"16777","157409","2712","2"
"16611","140600","-1","2"
"16878","159422","3557","2"
"16189","109895","2604","2"
"16497","129464","884","0"
"16397","197772","-1","2"
"16486","151074","1118","1"
"17668","185023","1173","1"
"17483","176631","183","0"
"16919","160927","902","0"
"16948","161536","-1","2"
"16593","139294","-1","2"
"16608","140469","1066","1"
"16922","193252","1929","2"
"10732","14427","252","1"
"17300","169930","385","1"
"17696","186699","-1","2"
"16685","149268","3248","2"
"16909","160471","153","0"
"16619","198856","-1","2"
"16407","122488","-1","2"
"17528","179529","1225","1"
"17975","199088","-3","3"
"16611","140601","-1","2"
"16783","157465","-1","2"
"15181","44609","-1","2"
"10281","12665","168","0"
"16789","157563","-1","2"
"17916","196253","2326","2"
"16665","191914","2264","0"
"10171","34453","-1","2"
"16519","131753","4088","2"
"16731","154304","124","1"
"16562","135067","580","1"
"10173","14940","780","0"
"16581","138139","204","1"
"17518","178700","3897","2"
"10511","129773","1378","1"
"17570","181543","412","1"
"16890","159762","2967","2"
"17679","185740","-1","2"
"16466","127581","2123","2"
"16976","162250","-1","2"
"17972","202571","4948","2"
"17663","184712","3966","2"
"16626","141698","1553","2"
"16764","156829","3121","0"
"16755","156031","2090","0"
"16493","129210","4470","2"
"16993","162488","2501","2"
"16912","194508","3694","0"
"10149","170112","851","1"
"10162","15194","1137","1"
"16993","162481","2002","2"
"17693","187101","-3","3"
"16609","140546","6674","2"
"16613","177292","369","0"
"17575","203253","3134","2"
"16685","149308","3308","0"
"17483","176621","1128","0"
"10162","15186","658","1"
"17009","162904","2786","2"
"16937","161371","6143","2"
"16863","158834","4744","2"
"10731","14243","882","1"
"16562","135071","678","1"
"17835","192862","-3","3"
"16608","140426","212","0"
"17789","191094","747","2"
"16908","184579","-1","2"
"17482","187476","2466","0"
"16542","156331","1067","0"
"17671","185280","-1","2"
"16518","131637","2299","2"
"17942","197354","-1","2"
"17482","176532","1178","0"
"16869","159066","-1","2"
"16538","177949","-1","2"
"17846","193281","-3","3"
"10474","10537","197","0"
"16735","154542","847","1"
"17914","196080","2650","2"
"16602","139959","5850","2"
"16861","158680","-1","2"
"17009","162914","3422","2"
"16517","131515","90","0"
"16659","147182","43","0"
"16518","131720","3734","0"
"10149","170078","2015","0"
"17930","196903","-3","3"
"17718","188341","3593","2"
"16613","140748","670","0"
"17568","181418","-1","2"
"11244","18094","179","0"
"16628","141841","4230","2"
"17523","178993","209","1"
"16903","160261","5610","2"
"16782","157458","5510","2"
"16798","157634","1341","2"
"17680","193019","-3","3"
"16726","153430","6223","2"
"10149","170086","297","1"
"16999","162613","1937","2"
"17845","193141","481","1"
"10491","37219","498","1"
"16191","110056","788","0"
"16851","158429","2740","0"
"16632","142109","123","0"
"16582","138389","2887","2"
"17517","178666","403","1"
"16592","139180","-1","2"
"10164","15962","674","0"
"16490","170339","816","1"
"16258","113171","1288","1"
"16764","156781","-3","3"
"16461","126512","1454","0"
"16691","149946","265","0"
"10163","15846","3","0"
"16578","199782","525","2"
"16734","154481","5748","2"
"16614","140828","-1","2"
"16745","155260","-4","2"
"16584","138556","-1","2"
"16423","123525","268","1"
"17563","181301","-1","2"
"16613","140733","-1","2"
"16642","142748","665","0"
"16773","157171","3227","2"
"17717","188148","-1","2"
"5416","14084","6301","2"
"16964","198809","6213","2"
"16908","160419","-1","2"
"17923","196567","-1","2"
"10491","37193","792","0"
"10171","34458","-1","2"
"16397","198560","1126","1"
"16830","157968","-1","2"
"16675","183998","948","0"
"16623","141540","2637","2"
"16577","137905","-3","3"
"16973","162109","-1","2"
"10116","20208","10791","2"
"17310","170861","223","0"
"16731","154261","769","0"
"10143","13867","509","0"
"17692","186478","-4","2"
"17513","182024","3601","2"
"16592","171831","922","1"
"16574","190238","-1","2"
"18052","202628","-1","2"
"17568","181441","-1","2"
"16655","145175","687","1"
"17958","198415","1253","1"
"16536","133497","842","0"
"16592","139204","1544","0"
"10196","35173","338","1"
"16764","156859","5468","0"
"16974","162122","-1","2"
"16655","145177","820","1"
"16586","138610","5533","2"
"16770","157097","-3","3"
"17546","180663","3222","2"
"16552","187091","1934","2"
"16607","140365","170","1"
"16823","157906","-3","3"
"16595","139446","298","0"
"16113","16128","1044","2"
"16775","187137","5680","2"
"16717","182853","1714","0"
"16682","148514","1006","1"
"16544","180830","2984","2"
"10162","15076","-1","2"
"17664","184748","4156","2"
"17510","178116","-3","3"
"16606","203348","1918","1"
"17711","187611","-1","2"
"16544","198655","2529","2"
"16528","154083","-1","2"
"16513","130924","2213","0"
"16532","133235","6494","2"
"16655","145141","454","0"
"17524","179045","420","0"
"16513","130948","1297","0"
"16695","150409","4331","0"
"11244","185980","-1","2"
"16675","147996","380","0"
"16538","133658","2249","2"
"16908","160445","-1","2"
"16689","149726","1129","1"
"17991","199550","475","0"
"16629","141917","4448","2"
"16517","131617","187","1"
"17310","170866","469","0"
"10173","14933","132","0"
"16837","158146","1929","0"
"16829","157966","-3","3"
"16591","139083","1159","0"
"10148","34016","1485","1"
"17940","197318","2973","1"
"16837","158138","1425","0"
"17692","186456","-4","2"
"16659","145489","197","1"
"16997","194126","1029","2"
"16593","139246","-1","2"
"17563","181294","-3","3"
"17524","179092","1929","2"
"16990","162442","846","2"
"16692","150104","756","1"
"16878","159444","-1","2"
"16642","142775","2006","1"
"16627","141777","-1","2"
"16258","113119","473","0"
"17517","178637","-1","2"
"16984","197560","-3","3"
"16574","190233","-1","2"
"16877","159390","-1","2"
"10511","37601","867","0"
"16717","152498","1027","0"
"16670","147700","370","0"
"16224","120523","728","0"
"16588","138749","209","0"
"10196","35181","41","1"
"10753","38281","563","0"
"16937","161352","-1","2"
"17838","192955","0","1"
"17570","186815","444","1"
"17524","179036","1505","0"
"17699","199633","4282","2"
"17536","179870","-1","2"
"10148","34004","415","1"
"17972","199000","4436","2"
"17483","176724","1779","1"
"17304","169369","297","0"
"17563","181292","-3","3"
"16518","131669","155","0"
"17719","188426","-3","3"
"16871","159157","-1","2"
"17914","196145","783","0"
"17718","188262","-3","3"
"16924","193018","2829","2"
"16517","131541","227","0"
"10173","195043","578","1"
"17687","188726","-3","3"
"10325","21125","114","1"
"16764","156845","4377","0"
"16606","140224","556","0"
"16467","127636","-3","3"
"16519","131724","2008","2"
"16777","157385","895","2"
"16518","131682","902","0"
"17802","191336","1767","0"
"17393","172415","-3","3"
"16993","162508","6564","2"
"17568","181468","-1","2"
"10162","15158","1395","0"
"16466","127568","1229","2"
"10753","58444","1474","1"
"16207","110906","1346","0"
"10731","14161","356","0"
"17720","188639","-3","3"
"16538","149441","6198","2"
"16501","129686","-1","2"
"16274","113914","3276","2"
"10195","34944","495","0"
"17017","163195","1129","2"
"10116","20148","5657","2"
"17466","188512","1518","0"
"16530","132946","-3","3"
"16867","158994","1062","0"
"16274","113920","342","0"
"16877","184299","-1","2"
"17692","186576","-1","2"
"17013","163085","4301","2"
"16995","162561","1993","2"
"16665","147483","-1","2"
"16592","139201","1138","0"
"16511","130706","656","0"
"16930","161154","3053","2"
"16607","140337","-1","2"
"10143","199763","351","1"
"16763","156768","-3","3"
"16464","127529","1419","1"
"16869","159090","-1","2"
"16857","174084","-1","2"
"16604","140117","0","0"
"16672","187489","-1","2"
"16651","143548","-1","2"
"16828","157953","-3","3"
"17500","177593","5710","2"
"16990","162450","1402","2"
"16515","131351","886","1"
"16595","139409","1384","2"
"5415","14000","1402","0"
"17575","184548","506","0"
"16547","134189","1299","2"
"17845","193127","1128","1"
"16890","196138","2388","0"
"16521","131871","1118","1"
"16857","174117","-1","2"
"16787","157526","-1","2"
"16583","138496","299","0"
